23:06:31.669 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:06:32.377 |V| DeployedPackages              | :1                 | Building ad-hoc catalog for assemblies which had no precalculated part catalog, (136pcs)[“CsLex, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “ErrorsGen, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.CommandLine.Interop, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Decompiler.Core, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.BuildEngine, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.BuildInterfaces, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.ComponentModel, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Core, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.DocumentManager, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.DocumentModel, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Ide, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.IisExpressHost, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.IisExpressTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Interop, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Metadata, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.MsBuildAutoDetectTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.MsBuildEventLogger, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.MsBuildHost, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.MsBuildTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.ProjectModel, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.ProjectModel.Host, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.RdFramework.Actions, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.RdFramework.Shell, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.RdProtocol, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Satellite, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Shell, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Symbols, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.TextControl, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Util, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Platform.Util.Text, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Psi.Features.Tasks.Build, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.RdBackend.Common, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.BuildScripts, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.Engine, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.Protobuf, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.Resx, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.Specific, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.Web, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.Xaml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Daemon.Xml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.ExternalSources, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.BuildScripts, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.ExternalSources, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.ExternalSources.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.ExternalSources.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.Protobuf, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.RegExp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.Resx, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.Web, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.Xaml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Feature.Services.Xml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Altering, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Environment, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Inspections, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Intellisense, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Intellisense.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Internal, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Navigation, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Navigation.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.ReSpeller, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.RegExp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Running, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.SolBuilderDuo, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.StructuralSearch, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Web, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Web.Linters, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Features.Xml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services.Asp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services.Asp.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services.Asp.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services.JavaScript, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.I18n.Services.Xaml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.InplaceRefactorings, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions.BuildScripts, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions.Resx, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions.Web, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions.Xaml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Intentions.Xml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.LiveTemplates, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.LiveTemplates.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.NewRefactorings, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Plugins.Json, Version=2022.1.2.205, Culture=neutral, PublicKeyToken=0f46ab053645825e”, “JetBrains.ReSharper.Plugins.Unity, Version=2022.1.2.205, Culture=neutral, PublicKeyToken=0f46ab053645825e”, “JetBrains.ReSharper.Plugins.Unity.RiderFlow, Version=2022.1.2.205, Culture=neutral, PublicKeyToken=0f46ab053645825e”, “JetBrains.ReSharper.Plugins.Yaml, Version=2022.1.2.205, Culture=neutral, PublicKeyToken=0f46ab053645825e”, “JetBrains.ReSharper.Psi, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.BuildScripts, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.IL, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.Protobuf, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.RegExp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.Resx, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.VB.ConstantCalculatorLib, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.Web, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.Xaml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Psi.Xml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Refactorings.BuildScripts, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Refactorings.CSharp, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Refactorings.Html, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Refactorings.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Refactorings.Xaml, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.Resources, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.SolutionAnalysis, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTestFramework, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTestProvider.JavaScript, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTestProvider.Xunit, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTestProvider.nUnit, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTestRunner.JavaScript, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTestRunner.dotMemoryUnit, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTesting.Analysis, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTesting.Analysis.VB, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTesting.MSTest.Provider, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharper.UnitTesting.VsTest.Provider, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.ReSharperAutomationTools.CommandLine.Common, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.RiderFlow, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Roslyn.Host, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.Roslyn.Worker, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.UsageStatistics, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.dotMemoryUnit.Interop.Console, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “JetBrains.dotMemoryUnit.Interop.Ide, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “OperatorsResolveCacheGenerator, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “PsiGen, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, “TokenGenerator, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”].
23:06:32.756 |W| EmitCatalogTables             | :1                 | While cataloging the assembly “JetBrains.Platform.MsBuildAutoDetectTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, could not load the assembly reference named “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”.
23:06:32.761 |W| EmitCatalogTables             | :1                 | While cataloging the assembly “JetBrains.Platform.MsBuildAutoDetectTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, could not load the assembly reference named “Microsoft.Build, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”.
23:06:32.762 |V| MetadataAssembly              | :1                 | Could not load referenced assembly 0x23000003 “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from <NULL>.
23:06:32.766 |V| IAssemblyMasterBinder         | :1                 | This failure is not unexpected and is not an error. Error resolving type Microsoft.Build.Framework.IBuildEngine from assembly “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”, request originating from assembly “JetBrains.Platform.MsBuildAutoDetectTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”. Could not find a referenced assembly by the TT_ASSEMBLYREF token.
23:06:32.766 |V| IAssemblyMasterBinder         | :1                 | This failure is not unexpected and is not an error. Error resolving type Microsoft.Build.Framework.ITaskHost from assembly “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”, request originating from assembly “JetBrains.Platform.MsBuildAutoDetectTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”. Could not find a referenced assembly by the TT_ASSEMBLYREF token.
23:06:32.767 |W| EmitCatalogTables             | :1                 | While cataloging the assembly “JetBrains.Platform.MsBuildEventLogger, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, could not load the assembly reference named “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”.
23:06:32.768 |V| MetadataAssembly              | :1                 | Could not load referenced assembly 0x23000004 “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from <NULL>.
23:06:32.768 |V| IAssemblyMasterBinder         | :1                 | This failure is not unexpected and is not an error. Error resolving type Microsoft.Build.Framework.LoggerVerbosity from assembly “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”, request originating from assembly “JetBrains.Platform.MsBuildEventLogger, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”. Could not find a referenced assembly by the TT_ASSEMBLYREF token.
23:06:32.770 |W| EmitCatalogTables             | :1                 | While cataloging the assembly “JetBrains.Platform.MsBuildTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, could not load the assembly reference named “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”.
23:06:32.770 |W| EmitCatalogTables             | :1                 | While cataloging the assembly “JetBrains.Platform.MsBuildTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”, could not load the assembly reference named “Microsoft.Build, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”.
23:06:32.770 |V| MetadataAssembly              | :1                 | Could not load referenced assembly 0x23000003 “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from <NULL>.
23:06:32.770 |V| IAssemblyMasterBinder         | :1                 | This failure is not unexpected and is not an error. Error resolving type Microsoft.Build.Framework.IBuildEngine from assembly “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”, request originating from assembly “JetBrains.Platform.MsBuildTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”. Could not find a referenced assembly by the TT_ASSEMBLYREF token.
23:06:32.770 |V| IAssemblyMasterBinder         | :1                 | This failure is not unexpected and is not an error. Error resolving type Microsoft.Build.Framework.ITaskHost from assembly “Microsoft.Build.Framework, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”, request originating from assembly “JetBrains.Platform.MsBuildTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”. Could not find a referenced assembly by the TT_ASSEMBLYREF token.
23:06:32.772 |V| MetadataAssembly              | :1                 | Could not load referenced assembly 0x23000006 “Microsoft.Build, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from <NULL>.
23:06:32.772 |V| IAssemblyMasterBinder         | :1                 | This failure is not unexpected and is not an error. Error resolving type Microsoft.Build.Evaluation.Project from assembly “Microsoft.Build, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a”, request originating from assembly “JetBrains.Platform.MsBuildTask, Version=777.0.0.0, Culture=neutral, PublicKeyToken=1010a0d8d6380325”. Could not find a referenced assembly by the TT_ASSEMBLYREF token.
